,st_KMeans,st_HDBSCAN,st_Agglomerative,ts_KMeans,ts_HDBSCAN,ts_Agglomerative,mm_KMeans,mm_HDBSCAN,mm_Agglomerative,lf_KMeans,lf_HDBSCAN,lf_Agglomerative
4905,13,0,1,5,-1,55,11,11,21,2,0,1
4906,14,0,2,2,25,27,14,0,8,0,2,2
4907,8,-1,1,5,-1,55,11,11,2,9,-1,1
4908,5,1,0,1,3,53,13,12,10,6,-1,0
4909,4,1,0,17,-1,41,2,3,4,13,0,0
4910,4,1,0,15,1,50,8,5,11,4,-1,0
4911,10,-1,2,5,25,27,14,0,8,3,-1,2
4912,4,1,0,5,13,14,2,3,4,13,0,0
4913,2,0,2,10,-1,43,9,1,18,11,2,2
4914,3,0,1,15,1,50,1,4,20,5,0,1
4915,4,1,0,3,5,95,2,3,4,13,0,0
4916,3,0,1,1,-1,52,1,4,20,5,-1,1
4917,15,1,0,3,5,95,13,12,10,16,0,0
4918,4,1,0,0,16,45,8,5,11,4,0,0
4919,9,1,0,3,5,95,12,9,22,10,-1,0
4920,2,0,2,13,12,21,9,1,16,11,2,2
4921,12,1,0,17,26,10,13,12,10,8,-1,0
4922,14,0,2,14,15,79,3,8,38,0,2,2
4923,14,0,2,2,24,38,14,0,8,0,2,2
4924,14,0,2,8,20,28,3,8,31,0,-1,2
4925,12,1,0,3,8,57,13,12,10,8,0,0
4926,14,0,1,17,-1,92,3,8,31,0,2,2
4927,6,0,1,17,-1,48,7,13,15,7,-1,1
4928,2,0,1,19,-1,68,0,7,13,11,-1,1
4929,16,1,0,5,-1,55,13,12,10,19,-1,0
4930,5,1,0,11,9,2,8,5,11,6,-1,0
4931,8,-1,1,11,9,2,6,2,32,9,-1,1
4932,7,0,2,3,5,95,9,1,18,17,-1,2
4933,9,1,0,19,16,6,12,8,26,10,-1,0
4934,2,0,2,4,11,13,9,1,18,11,2,2
4935,13,0,1,1,2,4,11,11,2,2,0,1
4936,9,1,0,0,-1,77,12,9,22,10,0,0
4937,3,0,1,11,9,2,10,4,1,5,0,1
4938,4,1,0,9,4,90,2,3,4,13,0,0
4939,1,1,0,18,-1,71,13,6,3,14,0,0
4940,4,1,0,14,-1,42,8,5,11,4,0,0
4941,1,1,0,15,-1,80,2,3,4,14,-1,0
4942,9,1,0,13,12,21,12,9,22,1,-1,0
4943,8,0,1,11,6,1,7,13,34,9,-1,1
4944,15,1,0,20,10,33,13,12,10,16,-1,0
4945,6,0,1,11,7,85,4,13,24,7,1,1
4946,15,1,0,0,16,45,13,12,10,16,0,0
4947,13,0,1,3,5,95,11,11,2,2,0,1
4948,13,0,1,9,6,76,11,11,2,2,-1,1
4949,8,0,1,8,20,97,11,11,21,9,-1,1
4950,6,0,1,0,16,45,7,13,15,7,1,1
4951,12,1,0,16,21,54,13,12,10,8,0,0
4952,13,0,1,1,-1,52,11,11,2,2,-1,1
4953,6,0,1,0,16,0,0,7,13,7,-1,1
4954,2,0,2,14,15,79,9,1,18,11,2,2
4955,13,0,1,16,-1,54,11,11,2,2,0,1
4956,14,0,1,14,14,5,14,0,8,0,-1,2
4957,12,1,0,12,23,11,6,10,14,8,-1,0
4958,8,0,1,16,-1,83,11,11,2,9,-1,1
4959,14,0,2,14,15,79,5,7,12,0,2,1
4960,4,1,0,7,-1,67,8,2,6,4,-1,0
4961,3,0,1,11,9,2,1,4,7,5,0,1
4962,5,1,0,15,1,50,2,3,4,6,0,0
4963,3,0,1,8,-1,99,1,4,20,5,0,1
4964,0,-1,1,19,16,6,12,2,32,12,-1,1
4965,4,1,0,3,8,57,2,3,4,13,0,0
4966,9,1,0,3,5,95,12,9,22,10,-1,0
4967,14,0,2,19,-1,44,3,8,19,0,-1,2
4968,4,1,0,19,16,6,8,5,11,4,0,0
4969,14,0,2,14,15,79,5,1,5,0,2,2
4970,12,1,0,11,9,2,6,10,14,8,0,0
4971,0,-1,1,5,-1,8,12,2,32,12,-1,1
4972,2,0,2,2,25,9,9,1,36,11,2,2
4973,3,0,1,7,-1,67,1,4,27,5,0,1
4974,1,1,0,19,-1,44,6,2,32,14,-1,0
4975,15,1,0,9,0,3,13,12,10,16,-1,0
4976,3,0,1,14,15,79,1,4,27,5,0,1
4977,6,0,1,1,3,53,7,13,33,7,1,1
4978,1,1,0,5,26,9,12,8,26,14,0,0
4979,1,1,0,8,19,26,8,5,11,4,0,0
4980,2,0,2,12,23,17,3,8,38,11,-1,2
4981,5,1,0,11,9,2,2,3,4,6,0,0
4982,6,0,1,1,2,4,7,13,33,7,1,1
4983,4,1,0,16,21,30,2,3,4,4,-1,0
4984,4,1,0,8,20,60,2,3,4,13,-1,0
4985,12,1,0,20,-1,33,6,10,14,8,0,0
4986,0,-1,2,18,17,22,0,7,13,17,-1,1
4987,4,1,0,19,-1,68,8,5,11,4,0,0
4988,3,0,1,6,22,98,10,4,1,5,0,1
4989,14,0,2,20,10,33,8,2,6,0,-1,2
4990,12,1,0,0,16,45,6,10,14,8,-1,0
4991,3,0,1,15,0,39,1,4,7,5,0,1
4992,2,0,2,14,10,23,9,1,18,11,2,2
4993,0,-1,1,8,-1,99,12,8,19,12,-1,1
4994,14,0,2,7,-1,67,10,2,0,0,-1,2
4995,4,1,0,8,20,97,2,3,4,13,0,0
4996,3,0,1,11,6,1,1,4,1,5,0,1
4997,4,1,0,11,-1,73,2,3,4,13,0,0
4998,15,1,0,5,13,7,13,6,3,16,0,0
4999,13,0,1,3,5,95,11,11,21,2,0,1
5000,1,1,0,16,24,30,6,2,32,14,0,0
5001,8,0,1,13,21,69,6,2,32,9,1,1
5002,5,-1,0,17,13,7,8,5,11,1,-1,0
5003,0,0,1,1,3,53,7,13,33,12,-1,1
5004,6,0,1,19,-1,42,7,13,15,7,-1,1
5005,16,-1,0,18,-1,22,13,6,3,1,-1,0
5006,6,0,1,19,-1,44,4,-1,17,7,-1,1
5007,11,-1,1,15,1,50,7,-1,37,15,-1,1
5008,1,1,0,2,25,9,12,9,22,1,-1,0
5009,6,0,2,0,16,45,0,6,3,7,2,1
5010,12,1,0,1,2,4,6,10,14,8,0,0
5011,10,-1,2,4,11,18,5,7,12,3,-1,1
5012,16,-1,0,12,23,11,12,9,22,1,-1,0
5013,12,1,0,8,19,26,6,10,14,8,0,0
5014,6,0,1,19,20,86,7,13,37,7,-1,1
5015,6,0,1,18,-1,71,7,13,33,7,-1,1
5016,15,1,0,11,7,85,13,10,10,16,0,0
5017,5,1,0,15,-1,55,2,3,4,6,-1,0
5018,12,1,0,16,21,59,2,3,4,8,0,0
5019,4,1,0,3,8,57,8,5,11,4,0,0
5020,1,1,0,2,24,38,13,6,3,14,-1,0
5021,1,1,0,5,13,14,6,2,32,14,0,0
5022,15,1,0,1,2,66,13,12,10,16,0,0
5023,8,-1,1,14,11,96,10,2,0,3,-1,1
5024,4,1,0,14,-1,42,8,5,11,4,0,0
5025,2,0,2,3,5,95,3,8,38,11,-1,2
5026,2,0,2,12,23,11,9,1,16,11,-1,2
5027,4,1,0,8,20,60,8,2,6,13,0,0
5028,15,1,0,11,7,85,13,12,10,16,0,0
5029,14,0,2,6,22,98,14,0,9,0,2,2
5030,10,-1,2,16,21,54,14,0,9,3,-1,2
5031,12,1,0,11,9,2,6,10,14,8,0,0
5032,5,1,0,17,-1,48,8,5,11,6,-1,0
5033,2,0,2,20,10,23,3,8,38,11,-1,2
5034,16,1,0,12,11,29,12,9,22,1,-1,0
5035,16,1,0,2,24,27,12,9,22,1,-1,0
5036,5,-1,0,1,-1,62,2,3,4,6,-1,0
5037,12,1,0,1,2,4,6,10,14,8,0,0
5038,11,-1,1,1,2,4,4,13,24,15,-1,1
5039,4,1,0,5,13,14,2,3,4,13,0,0
5040,16,1,0,1,3,53,13,12,10,19,-1,0
5041,4,1,0,8,20,60,2,3,4,13,0,0
5042,3,0,1,15,1,50,1,4,27,5,0,1
5043,3,0,2,15,1,50,10,2,0,5,-1,1
5044,2,0,2,13,-1,69,5,1,5,11,-1,2
5045,0,0,1,8,20,97,4,14,17,12,1,1
5046,0,0,1,20,-1,12,11,11,2,12,-1,1
5047,2,0,2,2,-1,64,3,8,38,11,-1,2
5048,15,1,0,11,6,1,13,10,10,16,0,0
5049,3,0,1,16,21,59,1,4,7,5,0,1
5050,3,0,1,8,20,86,1,4,7,5,0,1
5051,15,1,0,1,2,4,13,6,3,16,-1,0
5052,14,0,2,16,21,8,3,8,31,0,-1,2
5053,11,0,1,16,21,59,4,14,35,15,-1,1
5054,16,1,0,5,-1,55,13,12,10,19,-1,0
5055,4,1,0,11,7,85,2,3,4,13,0,0
5056,8,0,1,3,8,57,10,4,1,9,-1,1
5057,14,0,2,8,20,60,10,2,0,0,2,2
5058,5,-1,0,16,-1,83,0,-1,3,1,-1,0
5059,9,1,0,2,-1,27,13,6,3,1,-1,0
5060,4,1,0,19,-1,68,2,3,4,4,-1,0
5061,3,0,1,20,10,23,1,4,20,5,0,1
5062,6,0,1,11,7,85,7,13,15,7,1,1
5063,2,0,2,18,-1,25,9,1,18,11,-1,2
5064,0,-1,1,13,-1,36,11,-1,39,12,-1,1
5065,4,1,0,3,8,57,8,5,11,13,0,0
5066,10,-1,2,5,-1,55,0,1,30,18,-1,2
5067,8,-1,1,11,-1,24,11,11,2,9,-1,1
5068,6,0,1,3,8,57,4,-1,25,7,1,1
5069,5,1,0,0,-1,56,6,10,14,19,-1,0
5070,13,0,1,1,2,4,11,11,2,2,0,1
5071,9,1,0,2,25,9,12,9,22,10,0,0
5072,7,0,2,6,22,49,14,0,8,17,-1,2
5073,16,1,0,1,3,53,6,10,14,19,-1,0
5074,12,1,0,1,2,4,2,3,4,8,0,0
5075,15,1,0,8,20,86,13,12,10,16,0,0
5076,10,-1,2,2,25,15,0,1,30,18,-1,2
5077,0,0,1,7,-1,28,7,13,33,12,-1,1
5078,2,0,2,14,14,5,5,1,28,11,2,2
5079,3,0,1,17,-1,92,1,4,20,5,-1,1
5080,0,-1,1,9,4,90,7,13,15,12,-1,1
5081,3,0,1,1,2,4,1,4,20,5,-1,1
5082,7,-1,2,4,11,96,3,8,19,17,-1,2
5083,0,0,1,1,2,66,7,13,33,12,-1,1
5084,15,1,0,13,26,10,13,6,3,1,-1,0
5085,12,1,0,13,21,69,6,10,14,8,0,0
5086,2,0,2,2,25,15,9,1,16,11,-1,2
5087,14,0,2,19,-1,68,14,0,8,0,2,2
5088,14,0,1,18,17,22,0,7,13,0,-1,1
5089,0,-1,1,1,2,66,7,13,15,15,-1,1
5090,10,-1,2,12,-1,11,5,1,5,3,-1,2
5091,7,-1,2,6,22,20,14,0,9,17,-1,2
5092,3,0,1,1,2,4,10,4,1,5,0,1
5093,7,-1,1,12,25,11,3,8,38,17,-1,1
5094,3,0,1,3,5,95,1,4,7,5,0,1
5095,13,0,1,3,5,95,11,11,2,2,0,1
5096,16,1,0,16,21,54,13,12,10,19,0,0
5097,5,1,0,15,1,50,13,12,10,6,-1,0
5098,5,-1,0,6,23,17,12,9,22,1,-1,0
5099,7,0,2,2,25,27,5,1,30,17,-1,2
5100,11,-1,1,3,8,57,4,13,24,15,-1,1
5101,2,0,1,16,21,54,0,7,13,18,-1,1
5102,15,1,0,3,5,95,13,12,10,16,0,0
5103,4,-1,0,3,5,95,2,3,4,13,-1,0
5104,1,1,0,3,5,95,12,-1,22,14,-1,0
5105,12,1,0,8,20,60,13,12,10,8,-1,0
5106,1,1,0,19,-1,42,12,8,19,14,0,0
5107,11,-1,1,11,6,1,4,13,24,15,-1,1
5108,14,0,2,6,23,17,3,8,19,0,2,2
5109,1,1,0,13,12,21,12,8,26,14,0,0
5110,0,-1,1,0,16,45,7,13,15,12,-1,1
5111,11,-1,1,12,23,11,0,7,13,18,-1,1
5112,14,0,2,10,18,43,10,2,0,0,2,2
5113,2,0,2,2,25,27,3,8,31,11,2,2
5114,3,0,1,8,20,60,10,4,1,5,0,1
5115,12,1,0,16,-1,8,13,10,10,8,-1,0
5116,3,0,1,11,9,2,1,4,27,5,0,1
5117,15,1,0,1,3,3,13,12,10,16,0,0
5118,13,0,1,3,5,95,11,11,2,2,0,1
5119,14,0,2,3,5,95,14,0,9,0,2,2
5120,2,-1,2,6,22,61,9,1,36,11,-1,2
5121,14,0,1,7,-1,41,4,14,17,0,-1,2
5122,3,0,1,10,-1,46,10,4,1,5,-1,1
5123,3,0,1,5,-1,55,10,4,1,5,0,1
5124,6,0,1,7,-1,28,4,-1,25,7,-1,1
5125,1,1,0,11,7,85,8,2,6,14,0,0
5126,10,-1,2,2,25,15,9,1,16,3,-1,2
5127,9,1,0,10,-1,70,12,9,22,10,0,0
5128,8,0,1,11,7,85,1,4,20,9,-1,1
5129,3,0,1,3,5,95,1,4,7,5,-1,1
5130,6,0,1,5,-1,14,7,13,34,7,-1,1
5131,12,1,0,1,3,53,6,10,14,8,0,0
5132,9,1,0,12,23,11,12,9,22,1,-1,0
5133,4,1,0,9,4,76,2,3,4,13,0,0
5134,6,0,1,1,2,4,7,13,33,7,1,1
5135,3,0,1,6,22,47,10,4,1,5,0,1
5136,3,0,1,3,5,95,1,4,27,5,0,1
5137,14,0,2,10,18,87,3,8,38,11,2,2
5138,2,0,2,2,25,15,9,1,16,11,-1,2
5139,9,1,0,1,2,4,12,9,22,10,-1,0
5140,0,0,1,1,3,53,4,14,17,12,1,1
5141,5,1,0,9,6,37,2,3,4,6,-1,0
5142,6,0,1,12,23,91,7,13,24,18,-1,1
5143,0,0,1,16,21,59,10,4,1,12,-1,1
5144,15,1,0,9,6,76,13,12,10,16,0,0
5145,5,1,0,20,-1,12,8,5,11,4,-1,0
5146,0,0,1,5,26,9,4,14,17,12,1,1
5147,7,0,2,5,13,7,14,0,8,17,-1,2
5148,8,-1,1,3,5,95,10,2,0,9,-1,1
5149,15,1,0,11,7,85,13,12,10,16,0,0
5150,1,1,0,17,23,47,12,8,26,4,0,0
5151,0,0,1,14,15,79,1,4,20,12,-1,1
5152,0,0,1,15,1,50,4,14,17,12,1,1
5153,12,1,0,1,3,53,6,10,14,8,0,0
5154,12,1,0,1,2,4,6,10,14,8,0,0
5155,16,1,0,1,3,53,13,12,10,19,-1,0
5156,14,0,2,11,9,2,3,8,38,0,-1,2
5157,4,1,0,15,1,50,2,3,4,13,0,0
5158,8,0,1,16,21,54,11,11,2,9,-1,1
5159,4,1,0,13,-1,65,8,2,6,4,0,0
5160,12,1,0,1,2,4,13,12,10,8,0,0
5161,9,1,0,5,26,9,13,6,3,10,-1,0
5162,6,0,1,3,-1,1,7,13,24,7,-1,1
5163,7,0,2,18,17,22,3,8,38,17,-1,2
5164,8,-1,1,3,8,57,11,11,2,9,-1,1
5165,12,1,0,1,2,4,13,12,10,8,0,0
5166,10,-1,2,20,-1,12,5,1,30,18,-1,2
5167,3,0,1,14,-1,42,11,11,2,5,0,1
5168,3,0,1,5,13,7,10,4,1,5,-1,1
5169,9,-1,0,2,25,27,12,9,22,10,-1,0
5170,5,1,0,15,1,50,2,3,4,6,0,0
5171,4,1,0,5,13,14,2,3,4,13,0,0
5172,6,0,1,13,12,21,11,11,21,7,2,1
5173,15,1,0,16,24,30,13,12,10,16,0,0
5174,1,1,0,0,16,0,13,12,10,14,0,0
5175,2,0,2,18,-1,25,9,1,16,11,-1,2
5176,8,0,1,15,1,50,10,4,1,9,-1,1
5177,15,1,0,6,22,20,13,12,10,16,-1,0
5178,3,0,1,9,4,90,1,4,7,5,0,1
5179,4,1,0,3,5,95,2,3,4,13,0,0
5180,13,0,1,8,20,28,11,11,2,2,0,1
5181,7,0,2,6,22,61,5,1,30,17,-1,2
5182,7,-1,1,19,-1,74,10,2,0,17,-1,2
5183,13,0,1,13,-1,49,11,11,21,2,-1,1
5184,14,0,2,2,25,15,14,0,8,0,-1,2
5185,10,-1,2,12,23,11,9,1,16,3,-1,2
5186,6,0,1,16,21,8,7,13,33,7,1,1
5187,1,1,0,3,5,95,8,2,6,14,-1,0
5188,1,1,0,5,13,14,8,2,6,4,0,0
5189,7,-1,2,5,13,7,3,8,38,17,-1,2
5190,15,1,0,16,-1,30,13,6,3,16,0,0
5191,14,0,1,4,11,13,6,2,32,0,-1,2
5192,4,1,0,11,-1,2,2,3,4,13,0,0
5193,16,-1,0,16,-1,83,13,6,3,1,-1,0
5194,2,0,2,8,20,97,9,1,16,11,2,2
5195,8,0,1,20,-1,19,10,4,1,9,-1,1
5196,7,-1,2,15,0,39,14,0,8,17,-1,2
5197,2,0,2,10,-1,70,0,7,13,11,2,1
5198,4,1,0,14,-1,12,2,3,4,4,0,0
5199,14,0,2,13,12,21,9,1,36,11,2,2
5200,14,0,2,12,22,20,14,0,8,0,-1,2
5201,5,1,0,16,21,54,6,10,14,6,-1,0
5202,13,0,1,13,12,21,1,4,20,2,-1,1
5203,12,1,0,1,2,4,6,10,14,8,0,0
5204,5,1,0,3,8,57,6,10,14,19,-1,0
5205,4,1,0,9,4,76,8,2,32,13,0,0
5206,1,1,0,4,11,13,12,8,26,14,0,0
5207,7,-1,2,18,-1,72,5,1,28,17,-1,2
5208,4,1,0,11,7,85,2,3,4,13,0,0
5209,14,0,2,5,13,14,3,8,31,0,2,2
5210,14,0,2,10,-1,46,3,0,29,0,2,2
5211,9,1,0,16,21,59,13,6,3,10,-1,0
5212,14,0,2,5,26,9,14,0,8,0,2,2
5213,14,0,2,18,17,81,5,1,28,0,2,2
5214,10,-1,2,12,23,11,14,0,8,3,-1,2
5215,13,0,1,11,7,85,11,11,2,2,0,1
5216,1,1,0,20,-1,12,6,10,14,14,-1,0
5217,3,0,1,7,-1,28,1,4,27,5,0,1
5218,15,1,0,2,25,15,13,12,10,16,-1,0
5219,14,0,2,12,-1,68,3,0,29,0,-1,2
5220,5,1,0,4,11,31,8,5,11,6,-1,0
5221,16,1,0,5,-1,40,13,12,10,19,-1,0
5222,14,0,2,20,-1,19,14,0,8,0,2,2
5223,4,1,0,15,1,50,2,3,4,13,0,0
5224,11,0,1,13,21,69,7,13,37,15,-1,1
5225,2,0,2,5,13,14,9,1,16,11,-1,2
5226,4,1,0,4,11,13,2,3,4,4,0,0
5227,5,1,0,3,-1,1,2,3,4,6,0,0
5228,15,1,0,8,20,60,13,12,10,16,0,0
5229,5,-1,0,12,-1,93,8,5,11,6,-1,0
5230,0,-1,2,0,-1,0,4,14,35,15,-1,2
5231,1,1,0,13,12,21,8,2,6,14,-1,0
5232,14,0,2,5,13,14,8,2,6,0,2,2
5233,0,-1,1,15,1,50,7,13,34,12,-1,1
5234,10,-1,2,4,11,18,5,1,5,3,-1,2
5235,3,0,1,17,-1,0,10,4,1,5,0,1
5236,1,1,0,19,-1,44,6,2,32,14,-1,0
5237,15,1,0,3,5,95,13,12,10,16,0,0
5238,14,0,2,14,-1,12,14,0,8,0,2,2
5239,15,1,0,10,18,70,13,12,10,16,-1,0
5240,16,1,0,16,-1,65,13,12,10,19,-1,0
5241,12,1,0,0,16,45,6,10,14,8,0,0
5242,12,1,0,1,2,4,6,10,14,8,0,0
5243,13,0,1,15,1,50,11,-1,39,2,1,1
5244,6,0,1,8,20,97,7,13,15,7,1,1
5245,1,1,0,7,-1,28,13,6,3,4,-1,0
5246,11,-1,1,15,1,50,7,-1,37,15,-1,1
5247,1,1,0,6,22,49,13,12,10,14,-1,0
5248,3,0,1,3,5,95,1,4,7,5,0,1
5249,12,1,0,16,21,54,6,10,14,8,0,0
5250,4,1,0,13,-1,65,2,3,4,13,0,0
5251,1,-1,0,5,13,14,8,5,11,4,-1,0
5252,5,1,0,17,26,58,2,3,4,6,-1,0
5253,4,1,0,0,-1,34,2,3,4,13,0,0
5254,14,0,2,19,20,6,8,2,0,0,-1,2
5255,4,1,0,3,8,57,2,3,4,13,0,0
5256,15,1,0,5,13,14,13,12,10,16,0,0
5257,13,0,1,9,4,90,11,11,2,2,0,1
5258,14,0,2,0,-1,34,6,2,32,0,-1,1
5259,2,0,2,18,-1,25,9,1,16,18,-1,2
5260,14,0,2,6,-1,65,3,8,19,0,-1,2
5261,6,0,1,6,22,49,4,-1,25,7,-1,1
5262,4,1,0,6,22,61,8,5,11,4,0,0
5263,9,1,0,13,17,72,12,9,22,10,-1,0
5264,9,1,0,5,13,14,13,12,10,14,-1,0
5265,1,1,0,4,11,78,12,8,26,14,0,0
5266,9,1,0,19,-1,68,12,9,22,14,-1,0
5267,4,1,0,20,-1,12,2,3,4,13,0,0
5268,14,0,2,5,26,9,5,1,28,0,2,2
5269,3,0,1,11,9,2,1,4,7,5,0,1
5270,6,0,1,20,-1,12,7,13,15,7,1,1
5271,14,-1,2,6,22,61,14,0,9,0,-1,2
5272,1,1,0,15,1,50,6,10,14,14,-1,0
5273,14,0,2,14,-1,42,3,8,38,0,2,2
5274,4,1,0,6,22,98,8,5,11,4,0,0
5275,2,0,2,12,23,11,9,1,16,18,-1,2
5276,3,0,1,11,7,85,10,4,1,5,-1,1
5277,6,0,1,6,22,20,7,13,24,18,-1,1
5278,7,0,2,6,22,61,3,8,38,17,-1,2
5279,6,0,1,1,2,4,7,13,34,7,1,1
5280,6,0,1,14,14,5,0,7,13,7,-1,1
5281,14,0,2,9,4,90,3,8,31,0,-1,2
5282,4,1,0,19,-1,44,8,2,32,4,0,0
5283,1,1,0,4,11,18,8,5,11,14,-1,0
5284,14,0,2,1,2,4,10,2,0,0,-1,1
5285,3,0,1,9,6,37,6,2,32,5,-1,1
5286,7,0,2,5,-1,14,9,1,36,17,-1,2
5287,13,0,1,9,4,90,11,11,2,2,0,1
5288,7,-1,2,10,18,87,9,1,23,17,-1,2
5289,4,1,0,11,6,1,2,3,4,13,0,0
5290,4,1,0,13,17,72,2,3,4,4,0,0
5291,1,1,0,1,3,4,8,2,6,14,-1,0
5292,1,1,0,6,23,91,12,8,26,14,0,0
5293,15,1,0,6,22,16,13,12,10,16,-1,0
5294,15,1,0,14,14,5,13,12,10,16,0,0
5295,8,0,1,1,2,4,1,4,7,9,0,1
5296,1,1,0,10,18,43,12,8,26,14,0,0
5297,2,0,2,6,22,49,9,1,23,18,2,2
5298,14,0,2,4,11,29,14,0,9,0,-1,2
5299,12,1,0,3,8,57,13,12,10,8,0,0
5300,14,0,1,17,26,58,6,2,32,0,-1,2
5301,14,0,2,12,23,17,10,2,0,0,2,2
5302,4,1,0,10,-1,46,2,3,4,13,-1,0
5303,11,-1,1,17,-1,92,7,13,24,15,-1,1
5304,8,0,1,10,-1,46,10,4,1,9,-1,1
5305,1,-1,0,2,25,15,8,2,6,14,-1,0
5306,4,1,0,6,22,61,2,3,4,4,0,0
5307,8,0,1,15,1,50,11,11,2,9,-1,1
5308,11,0,1,3,8,57,7,13,15,15,1,1
5309,8,0,1,2,25,27,6,2,32,9,-1,1
5310,4,1,0,1,2,4,2,3,4,13,0,0
5311,3,0,1,15,1,50,10,4,1,5,0,1
5312,8,0,1,1,2,4,10,4,1,9,-1,1
5313,12,1,0,8,19,89,6,10,14,8,0,0
5314,13,0,1,8,20,60,11,11,2,2,0,1
5315,9,1,0,19,-1,44,12,9,22,10,-1,0
5316,4,1,0,4,11,18,8,5,11,4,-1,0
5317,4,1,0,8,19,89,8,2,6,4,0,0
5318,14,0,2,6,22,61,14,0,8,0,-1,2
5319,3,0,1,15,0,39,10,4,1,5,0,1
5320,3,0,1,16,21,59,4,14,35,12,1,1
5321,4,1,0,3,5,95,2,3,4,13,0,0
5322,2,0,2,9,-1,63,0,7,13,11,-1,2
5323,12,1,0,20,-1,19,6,10,14,8,-1,0
5324,0,0,1,11,7,85,1,4,20,12,-1,1
5325,2,0,2,2,25,15,5,1,5,11,2,2
5326,15,1,0,5,13,14,13,6,3,16,0,0
5327,12,1,0,11,9,2,13,12,10,8,0,0
5328,6,0,1,11,7,85,7,13,33,7,1,1
5329,14,0,2,13,12,21,6,2,32,0,2,2
5330,3,0,1,11,9,2,1,4,27,5,0,1
5331,7,-1,2,6,23,91,9,1,16,17,-1,2
5332,7,0,2,13,26,10,3,8,19,17,-1,2
5333,1,1,0,13,12,21,13,6,3,14,0,0
5334,2,0,2,1,-1,52,0,7,13,18,-1,1
5335,14,0,2,13,26,10,14,0,9,0,-1,2
5336,10,-1,2,15,1,50,5,1,28,3,-1,2
5337,9,1,0,2,25,27,6,2,32,10,-1,0
5338,4,1,0,0,16,77,8,2,6,4,0,0
5339,3,0,1,1,2,4,1,4,1,5,0,1
5340,7,0,2,13,12,21,3,8,31,17,-1,2
5341,13,0,1,8,-1,99,11,11,21,9,0,1
5342,12,1,0,4,11,13,13,12,10,8,-1,0
5343,10,-1,1,6,23,17,5,7,12,3,-1,1
5344,3,0,1,14,-1,42,1,4,27,5,0,1
5345,3,0,1,7,-1,32,1,4,27,5,-1,1
5346,13,0,1,20,-1,19,11,11,21,2,0,1
5347,2,0,1,8,19,35,9,1,16,18,-1,1
5348,11,0,1,13,21,69,7,13,24,7,-1,1
5349,9,1,0,5,13,14,13,6,3,10,0,0
5350,12,1,0,2,25,15,13,10,10,8,-1,0
5351,6,0,1,16,21,54,7,13,33,7,1,1
5352,12,1,0,16,-1,83,6,10,14,8,0,0
5353,6,0,1,5,13,14,7,13,15,7,2,1
5354,13,0,1,15,0,39,11,11,2,2,0,1
5355,6,0,1,8,20,97,7,13,15,7,1,1
5356,2,0,2,2,24,38,0,7,13,18,-1,2
5357,11,0,1,15,1,50,4,14,35,15,-1,1
5358,4,1,0,17,26,58,2,3,4,13,0,0
5359,14,0,2,10,19,26,3,0,29,0,2,2
5360,0,-1,1,14,15,79,7,13,33,12,-1,1
5361,14,0,2,2,25,27,3,0,29,0,-1,2
5362,4,1,0,8,19,89,2,3,4,13,0,0
5363,16,1,0,1,3,53,13,10,10,19,-1,0
5364,12,1,0,7,-1,8,6,10,14,8,-1,0
5365,2,0,2,11,9,2,3,8,38,11,-1,2
5366,2,0,2,20,-1,12,9,1,23,11,-1,2
5367,4,1,0,1,-1,3,2,3,4,13,-1,0
5368,14,0,2,2,25,15,14,0,8,0,2,2
5369,6,0,1,20,-1,19,7,13,34,7,-1,1
5370,2,0,2,2,25,27,9,1,18,11,2,2
5371,4,1,0,0,16,45,2,3,4,13,0,0
5372,12,1,0,11,9,2,13,12,10,8,0,0
5373,4,1,0,20,10,88,2,3,4,4,0,0
5374,5,1,0,3,5,95,6,10,14,6,-1,0
5375,3,0,1,9,6,37,1,4,27,5,0,1
5376,9,1,0,13,26,10,13,6,3,10,-1,0
5377,8,-1,1,0,-1,24,4,14,35,15,-1,1
5378,4,1,0,8,-1,35,8,5,11,4,-1,0
5379,6,0,1,6,22,98,7,13,33,7,-1,1
5380,2,0,2,13,12,21,9,1,23,11,2,2
5381,13,0,1,14,-1,5,11,-1,39,2,-1,1
5382,6,0,1,13,26,10,7,13,37,7,-1,1
5383,13,0,1,3,8,57,11,11,2,2,0,1
5384,0,0,1,7,-1,41,10,2,0,12,-1,1
5385,6,0,1,14,-1,5,7,13,15,7,-1,1
5386,6,0,1,15,1,50,7,13,34,7,1,1
5387,12,1,0,1,2,4,13,12,10,8,0,0
5388,8,0,1,17,-1,65,10,4,1,9,-1,1
5389,8,0,1,16,-1,54,2,4,20,9,-1,1
5390,0,-1,1,1,2,4,4,-1,25,12,-1,1
5391,1,1,0,0,16,84,12,8,19,14,0,0
5392,13,0,1,18,17,81,11,11,21,2,0,1
5393,1,1,0,5,13,14,12,8,19,14,0,0
5394,1,1,0,10,18,87,8,2,6,14,-1,0
5395,6,0,1,15,1,50,7,13,24,7,1,1
5396,1,1,0,5,13,7,8,2,6,4,0,0
5397,15,1,0,16,-1,83,13,12,10,16,0,0
5398,4,1,0,20,10,88,2,3,4,13,0,0
5399,1,1,0,18,-1,22,12,8,26,14,0,0
5400,2,0,2,2,25,27,9,1,18,11,2,2
5401,4,1,0,15,1,50,2,3,4,13,0,0
